t,I0-5,I5-10,I10-15,I15-20,I20-25,I25-30,I30-35,I35-40,I40-45,I45-50,I50-55,I55-60,I60-65,I65-70,I70-75,I75-80,I80-85,C0-5,C5-10,C10-15,C15-20,C20-25,C25-30,C30-35,C35-40,C40-45,C45-50,C50-55,C55-60,C60-65,C65-70,C70-75,C75-80,C80-85,D0-5,D5-10,D10-15,D15-20,D20-25,D25-30,D30-35,D35-40,D40-45,D45-50,D50-55,D55-60,D60-65,D65-70,D70-75,D75-80,D80-85,DC0-5,DC5-10,DC10-15,DC15-20,DC20-25,DC25-30,DC30-35,DC35-40,DC40-45,DC45-50,DC50-55,DC55-60,DC60-65,DC65-70,DC70-75,DC75-80,DC80-85,ETU0-5,ETU5-10,ETU10-15,ETU15-20,ETU20-25,ETU25-30,ETU30-35,ETU35-40,ETU40-45,ETU45-50,ETU50-55,ETU55-60,ETU60-65,ETU65-70,ETU70-75,ETU75-80,ETU80-85,H0-5,H5-10,H10-15,H15-20,H20-25,H25-30,H30-35,H35-40,H40-45,H45-50,H50-55,H55-60,H60-65,H65-70,H70-75,H75-80,H80-85,V0-5,V5-10,V10-15,V15-20,V20-25,V25-30,V30-35,V35-40,V40-45,V45-50,V50-55,V55-60,V60-65,V65-70,V70-75,V75-80,V80-85
237,19,37,26,31,37,21,14,19,23,9,13,7,5,3,2,1,1,19,37,25,27,37,20,13,16,22,9,13,7,5,3,2,1,1,24,40,18,22,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,22,27,15,13,13,14,8,10,4,3,1,2,1,1,12,25,18,17,25,14,11,12,14,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,19,37,26,31,37,21,14,19,23,9,13,7,5,3,2,1,1,19,37,25,28,37,20,13,16,22,9,13,7,5,3,2,1,1,24,40,18,22,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,23,27,15,13,13,14,8,10,4,3,1,2,1,1,12,25,18,17,25,14,11,12,14,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,19,37,26,31,37,21,14,19,23,9,13,7,5,3,2,1,1,19,37,25,28,37,20,13,17,22,9,13,7,5,3,2,1,1,24,40,18,22,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,23,27,15,13,14,14,8,10,4,3,1,2,1,1,12,26,18,18,25,14,11,13,14,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,19,37,26,31,37,21,14,19,23,9,13,7,5,3,2,1,1,19,37,25,28,37,21,13,17,22,9,13,7,5,3,2,1,1,24,40,18,22,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,23,27,16,13,14,14,8,10,4,3,1,2,1,1,12,26,18,18,25,15,11,13,14,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,19,37,26,31,37,21,14,19,23,9,13,7,5,3,2,1,1,19,37,25,28,37,21,14,17,22,9,13,7,5,3,2,1,1,24,40,18,22,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,23,27,16,14,14,14,8,10,4,3,1,2,1,1,12,26,18,18,25,15,11,13,14,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,19,37,27,31,37,21,14,19,23,9,13,7,5,3,2,1,1,19,37,25,28,37,21,14,17,23,9,13,7,5,3,2,1,1,24,40,18,22,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,23,27,16,14,14,15,8,10,4,3,1,2,1,1,12,26,18,18,25,15,12,13,14,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,19,37,27,31,37,21,14,19,23,9,13,7,5,3,2,1,1,19,37,25,28,37,21,14,17,23,9,13,7,5,3,2,1,1,24,40,18,22,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,23,27,16,14,14,15,8,10,4,3,1,2,1,1,12,26,18,18,25,15,12,13,14,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,19,37,27,31,37,21,14,19,23,9,13,7,5,3,2,1,1,19,37,25,29,37,21,14,17,23,9,13,7,5,3,2,1,1,24,40,18,22,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,24,27,16,14,14,15,8,10,4,3,1,2,1,1,12,26,18,18,25,15,12,13,14,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,25,29,37,21,14,17,23,9,13,7,5,3,2,1,1,24,40,18,22,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,24,27,16,14,14,15,8,10,4,3,1,2,1,1,12,26,18,19,25,15,12,13,14,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,25,29,37,21,14,17,23,9,13,7,5,3,2,1,1,24,40,18,22,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,24,27,16,14,14,15,8,10,4,3,1,2,1,1,12,26,18,19,25,15,12,13,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,25,29,37,21,14,17,23,9,13,7,5,3,2,1,1,24,40,18,23,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,24,27,16,14,14,15,8,10,4,3,1,2,1,1,12,26,18,19,25,15,12,13,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,25,29,37,21,14,17,23,9,13,7,5,3,2,1,1,24,40,18,24,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,24,27,16,14,14,15,8,10,4,3,1,2,1,1,12,26,18,19,25,15,12,13,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,25,29,37,21,14,18,23,9,13,7,5,3,2,1,1,24,40,18,24,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,19,24,27,16,14,15,15,8,10,4,3,1,2,1,1,12,26,18,19,25,15,12,13,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,29,37,21,14,18,23,9,13,7,5,3,2,1,1,24,40,18,24,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,20,24,27,16,14,15,15,8,10,4,3,1,2,1,1,12,26,18,19,25,15,12,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,29,37,21,14,18,23,9,13,7,5,3,2,1,1,24,40,18,24,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,20,24,27,16,14,15,15,8,10,4,3,1,2,1,1,12,26,19,19,25,15,12,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,29,37,21,14,18,23,9,13,7,5,3,2,1,1,24,40,18,24,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,20,24,27,16,14,15,15,8,10,4,3,1,2,1,1,12,26,19,19,25,15,12,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,29,37,21,15,18,23,9,13,7,5,3,2,1,1,24,40,18,24,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,20,24,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,19,25,15,12,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,29,37,21,15,18,23,9,13,7,5,3,2,1,1,24,40,18,24,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,20,24,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,19,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,29,37,21,15,18,23,9,13,7,5,3,2,1,1,24,40,18,24,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,20,24,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,19,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,25,40,18,24,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,18,25,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,19,26,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,26,38,20,10,22,22,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,26,38,20,10,23,22,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,26,38,20,10,24,23,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,26,38,20,10,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,27,38,20,10,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,10,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,10,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,10,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,10,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,10,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,10,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,10,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,11,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
