t,I0-5,I5-10,I10-15,I15-20,I20-25,I25-30,I30-35,I35-40,I40-45,I45-50,I50-55,I55-60,I60-65,I65-70,I70-75,I75-80,I80-85,C0-5,C5-10,C10-15,C15-20,C20-25,C25-30,C30-35,C35-40,C40-45,C45-50,C50-55,C55-60,C60-65,C65-70,C70-75,C75-80,C80-85,D0-5,D5-10,D10-15,D15-20,D20-25,D25-30,D30-35,D35-40,D40-45,D45-50,D50-55,D55-60,D60-65,D65-70,D70-75,D75-80,D80-85,DC0-5,DC5-10,DC10-15,DC15-20,DC20-25,DC25-30,DC30-35,DC35-40,DC40-45,DC45-50,DC50-55,DC55-60,DC60-65,DC65-70,DC70-75,DC75-80,DC80-85,ETU0-5,ETU5-10,ETU10-15,ETU15-20,ETU20-25,ETU25-30,ETU30-35,ETU35-40,ETU40-45,ETU45-50,ETU50-55,ETU55-60,ETU60-65,ETU65-70,ETU70-75,ETU75-80,ETU80-85,H0-5,H5-10,H10-15,H15-20,H20-25,H25-30,H30-35,H35-40,H40-45,H45-50,H50-55,H55-60,H60-65,H65-70,H70-75,H75-80,H80-85,V0-5,V5-10,V10-15,V15-20,V20-25,V25-30,V30-35,V35-40,V40-45,V45-50,V50-55,V55-60,V60-65,V65-70,V70-75,V75-80,V80-85
52,12,13,11,13,9,11,10,10,6,5,5,7,2,3,2,0,0,7,10,8,10,8,8,8,9,4,4,4,7,0,2,2,0,0,2,8,4,0,8,4,2,0,5,4,0,4,0,2,0,0,0,4,5,5,4,2,6,4,2,2,3,4,4,0,1,0,0,0,3,2,2,4,0,4,3,1,1,2,1,1,0,0,0,0,0,0,2,2,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,12,13,11,13,9,11,10,10,6,5,5,7,2,3,2,0,0,7,10,8,10,8,9,8,10,5,4,5,7,0,2,2,0,0,3,8,4,1,9,4,2,0,6,4,0,4,0,2,0,0,0,4,5,5,7,2,7,5,3,3,3,5,4,0,1,0,0,0,4,2,2,4,0,5,3,1,2,2,1,1,0,0,0,0,0,0,2,2,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,12,13,11,13,9,11,10,10,6,5,5,7,2,3,2,0,0,7,10,8,11,8,10,8,10,5,4,5,7,0,2,2,0,0,4,8,4,2,10,5,2,0,6,4,0,4,0,2,0,0,0,4,5,5,7,2,7,5,3,4,3,5,4,0,1,0,0,0,4,2,2,4,0,6,3,2,3,2,2,1,0,0,0,0,0,0,2,2,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,12,13,11,13,9,11,10,10,6,5,5,7,2,3,2,0,0,8,10,8,12,8,10,8,10,5,4,5,7,2,2,2,0,0,4,8,4,2,10,6,2,0,6,4,0,5,0,2,0,0,0,5,5,5,7,2,7,5,4,4,3,5,5,1,1,0,0,0,4,2,2,4,1,6,3,2,3,2,2,1,0,0,0,0,0,0,2,2,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,12,13,11,13,9,12,10,10,6,5,5,7,2,3,2,0,0,8,10,10,12,8,10,8,10,5,4,5,7,2,2,2,0,0,4,8,4,2,10,6,2,0,6,4,0,6,0,2,0,0,0,5,5,7,7,3,7,5,4,4,4,5,5,1,1,0,0,0,5,2,2,4,1,6,3,2,3,2,2,1,1,0,0,0,0,0,2,2,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,13,13,11,13,9,12,10,11,6,5,5,7,2,4,2,0,0,8,10,10,12,9,11,8,10,5,4,5,7,2,3,2,0,0,4,8,4,2,10,6,2,0,6,4,0,6,0,2,0,0,0,5,5,7,7,3,7,5,5,4,4,5,5,1,1,0,0,0,5,2,2,4,1,6,3,3,3,2,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,14,13,11,13,9,12,10,11,6,5,5,7,2,4,2,0,0,9,10,10,12,9,11,8,10,5,4,5,7,2,3,2,0,0,4,8,4,2,10,6,2,0,6,4,0,6,0,2,0,0,0,5,5,8,7,3,7,5,6,4,4,5,5,1,1,0,0,0,5,2,2,4,1,6,3,3,3,2,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,14,13,11,13,9,12,10,11,6,5,5,7,2,4,2,0,0,9,10,10,12,9,11,8,10,6,5,5,7,2,3,2,0,0,4,8,4,2,10,7,2,0,7,4,0,6,0,2,0,0,0,5,5,8,7,3,8,5,6,5,5,5,5,1,1,0,0,0,5,2,2,4,1,7,3,3,3,2,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,14,13,11,13,9,12,11,11,6,5,5,7,2,4,2,0,0,9,10,10,12,9,11,8,10,6,5,5,7,2,3,2,0,0,4,8,4,2,10,8,2,0,8,4,0,6,0,2,0,0,0,5,5,8,7,3,9,5,6,5,5,5,5,1,1,0,0,0,5,2,3,5,1,7,3,3,4,2,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,14,13,11,13,9,13,12,11,6,5,5,7,2,4,2,0,0,10,11,10,12,9,11,9,10,6,5,5,7,2,3,2,0,0,4,8,4,2,11,9,2,0,8,5,0,6,0,2,0,0,0,5,6,8,8,3,9,5,6,5,5,5,5,1,1,0,0,0,5,3,3,5,1,7,3,3,4,2,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,14,13,11,13,9,13,12,11,6,5,5,7,2,4,2,0,0,10,11,10,12,9,11,9,10,6,5,5,7,2,3,2,0,0,4,8,4,2,12,10,2,0,8,6,0,6,0,2,0,0,0,5,6,8,8,3,9,5,6,5,5,5,5,1,1,0,0,0,5,3,3,5,2,7,3,3,4,2,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,14,13,11,13,9,13,12,11,6,5,5,7,2,4,2,0,0,10,12,10,12,9,11,9,10,6,5,5,7,2,3,2,0,0,4,8,5,2,12,10,2,1,8,6,0,6,0,2,0,0,0,5,6,8,8,4,9,5,6,5,5,5,5,1,1,0,0,0,6,3,3,5,2,7,3,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,14,13,11,13,9,14,12,11,6,5,5,7,2,4,2,0,0,10,12,10,12,9,11,9,10,6,5,5,7,2,3,2,0,0,5,8,7,2,12,10,2,2,8,6,0,6,0,2,0,0,0,6,6,8,8,4,9,5,6,5,5,5,5,1,1,0,0,0,6,3,3,5,2,7,3,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,15,13,11,13,9,14,12,11,6,5,5,7,2,4,2,0,0,10,13,10,13,9,11,9,10,6,5,5,7,2,3,2,0,0,7,8,8,2,12,10,2,2,8,6,0,6,0,2,0,0,0,6,6,8,8,4,9,5,6,5,5,5,5,1,1,0,0,0,6,3,3,5,2,7,3,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,15,13,11,14,9,14,12,11,6,5,5,7,2,4,2,0,0,11,13,10,13,9,11,9,10,6,5,5,7,2,3,2,0,0,9,8,9,2,13,10,2,2,8,6,0,6,0,2,0,0,0,7,6,8,8,4,9,5,6,5,5,5,5,1,1,0,0,0,8,3,3,5,2,7,4,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,15,13,11,14,9,14,12,11,6,5,5,7,2,4,2,0,0,11,13,10,13,9,11,10,10,6,5,5,7,2,3,2,0,0,10,8,10,3,14,10,2,2,8,6,0,6,0,2,0,0,0,8,6,8,8,4,9,6,6,5,5,5,5,1,1,0,0,0,8,3,3,5,2,7,4,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,15,13,11,14,9,14,12,11,6,5,5,7,2,4,2,0,0,12,13,10,13,9,11,11,10,6,5,5,7,2,3,2,0,0,10,8,10,4,14,10,2,2,8,6,0,6,0,2,0,0,0,8,6,8,8,4,9,6,6,5,5,5,5,1,1,0,0,0,8,3,3,5,2,7,4,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,15,13,11,14,9,14,12,11,6,5,5,7,2,4,2,0,0,12,13,10,13,9,12,11,10,6,5,5,7,2,3,2,0,0,10,8,10,4,14,10,2,2,8,6,0,6,0,2,0,0,0,8,6,8,8,4,10,6,6,5,5,5,5,1,1,0,0,0,8,3,3,5,2,7,4,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,15,14,11,14,9,14,13,11,6,5,5,7,2,4,2,0,0,12,13,10,13,9,12,12,10,6,5,5,7,2,3,2,0,0,10,8,10,4,14,10,3,2,8,6,0,7,0,2,0,0,0,8,6,8,8,4,10,6,6,5,5,5,5,1,1,0,0,0,8,4,3,6,2,8,4,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,16,14,11,14,9,14,13,11,6,5,5,7,2,4,2,0,0,13,13,10,13,9,12,12,10,6,5,5,7,2,3,2,0,0,10,9,10,4,14,10,4,2,8,6,0,8,0,2,0,0,0,8,7,8,9,4,10,6,6,5,5,5,5,1,1,0,0,0,8,4,3,6,2,8,4,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,18,15,11,14,9,14,13,11,6,5,5,7,2,4,2,0,0,13,13,10,13,9,12,12,10,6,5,5,7,2,3,2,0,0,11,10,11,4,14,10,4,2,8,6,1,9,0,2,0,0,0,8,7,8,9,4,10,6,6,5,5,5,5,1,1,0,0,0,8,4,3,6,2,8,5,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,18,16,11,14,9,14,13,11,6,5,5,7,2,4,2,0,0,14,13,10,13,9,13,12,10,6,5,5,7,2,3,2,0,0,12,10,12,4,14,10,4,2,8,6,2,10,0,2,0,0,0,9,7,8,9,4,10,7,6,5,5,5,5,1,1,0,0,0,8,4,3,6,2,8,6,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,18,16,11,14,9,14,13,11,6,5,5,8,2,4,2,0,0,14,13,10,13,9,13,12,11,6,5,5,7,2,3,2,0,0,12,10,12,4,14,10,4,2,8,6,2,10,0,2,0,0,0,9,7,8,9,4,10,8,7,5,5,5,5,1,1,0,0,0,9,4,3,6,2,8,6,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,18,17,11,14,9,14,13,11,6,6,5,8,2,4,2,0,0,14,13,10,13,9,14,12,11,6,5,5,7,2,3,2,0,0,12,10,12,4,14,10,4,2,8,6,2,10,0,2,0,0,0,9,7,8,9,4,11,8,7,5,5,5,5,1,1,0,0,0,9,4,3,6,2,8,7,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,18,17,11,14,9,15,13,11,6,6,5,8,2,4,2,0,0,14,13,10,13,9,14,12,11,6,5,5,7,2,4,2,0,0,12,10,12,4,14,10,4,3,8,6,3,10,0,2,0,0,0,9,7,8,9,4,11,9,7,5,5,5,5,1,1,0,0,0,10,4,3,6,2,8,7,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,18,17,11,14,9,15,13,11,6,6,5,8,2,4,2,0,0,14,13,10,14,9,14,12,11,6,5,5,7,2,4,2,0,0,12,10,12,4,14,10,4,4,8,6,4,10,0,2,0,0,0,10,7,8,10,4,11,9,7,5,5,5,5,1,1,0,0,0,10,4,3,6,2,9,7,3,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,18,17,11,14,9,15,13,11,6,6,5,8,2,4,2,0,0,15,14,10,14,9,14,12,11,6,5,5,7,2,4,2,0,0,12,10,12,4,14,10,4,4,8,6,4,10,0,2,0,0,0,10,8,8,10,4,11,9,7,5,5,5,5,1,1,0,0,0,10,4,3,7,2,9,7,4,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,18,17,11,14,9,15,13,11,6,6,5,8,2,4,2,0,0,15,14,10,14,9,14,12,11,6,5,5,7,2,4,2,0,0,12,11,12,4,14,10,4,4,8,6,4,10,0,2,0,0,0,10,8,8,10,4,12,9,7,5,5,5,5,1,1,0,0,0,10,4,3,7,2,9,7,4,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,18,17,11,14,9,15,13,11,6,6,5,8,2,4,2,0,0,15,14,10,14,9,14,12,11,6,5,5,7,2,4,2,0,0,13,12,12,5,14,10,4,4,8,6,4,10,0,2,0,0,0,10,8,8,10,4,12,9,7,5,5,5,5,1,1,0,0,0,10,4,3,7,2,10,7,4,4,3,2,1,1,0,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,18,17,11,14,9,15,13,11,6,6,5,8,2,4,2,0,0,15,14,10,14,9,14,12,11,6,5,5,7,2,4,2,0,0,14,12,12,6,14,10,5,4,8,6,4,10,0,2,0,0,0,10,8,8,10,4,12,9,7,5,5,5,5,1,1,0,0,0,10,4,3,7,2,10,7,4,4,3,2,1,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,18,17,11,14,9,15,13,11,6,6,5,8,2,4,2,0,0,15,14,10,14,9,14,12,11,6,5,5,7,2,4,2,0,0,14,12,12,6,14,10,6,4,8,6,4,10,0,2,0,0,0,10,8,8,10,4,12,9,7,5,5,5,5,1,2,0,0,0,10,5,3,7,2,10,7,4,4,3,2,1,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,19,18,11,15,9,15,13,11,6,6,5,8,2,4,2,0,0,15,15,10,14,9,14,13,11,6,5,5,7,2,4,2,0,0,14,12,12,6,14,10,7,4,8,6,4,10,0,2,0,0,0,10,8,8,10,4,12,9,7,5,5,5,5,1,2,0,0,0,11,5,3,7,2,10,7,4,4,3,2,1,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,19,20,11,16,10,15,13,11,6,6,5,8,2,4,2,0,0,15,15,10,14,9,14,13,11,6,5,5,8,2,4,2,0,0,14,12,12,6,14,10,8,4,8,6,4,10,0,2,0,0,0,11,8,8,10,4,12,9,7,5,5,5,5,1,2,0,0,0,11,5,3,7,2,10,7,4,4,3,2,1,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,19,21,11,17,10,15,13,11,6,6,5,8,2,4,2,1,0,16,16,10,14,9,14,13,11,6,5,5,8,2,4,2,0,0,14,12,12,7,14,10,8,4,8,6,4,10,0,2,0,0,0,11,8,8,10,4,12,9,7,5,5,5,5,1,2,0,0,0,11,5,3,7,2,10,7,4,4,3,2,1,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,19,22,11,17,10,15,13,12,6,6,5,8,2,4,2,1,0,17,17,10,14,9,14,13,11,6,5,5,8,2,4,2,0,0,14,12,12,8,14,10,8,4,8,6,4,10,0,2,0,0,0,12,9,8,10,4,12,9,7,5,5,5,5,1,2,0,0,0,11,5,3,7,2,10,7,4,4,3,2,1,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,19,22,11,18,12,15,13,12,6,6,5,8,2,4,2,1,0,17,18,10,14,9,14,13,11,6,6,5,8,2,4,2,0,0,14,12,12,8,14,10,8,4,8,6,4,10,0,2,0,0,0,12,9,8,10,4,12,9,7,5,5,5,5,1,2,0,0,0,11,7,3,7,2,10,8,4,4,3,2,1,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,19,23,12,18,12,16,13,12,6,6,5,8,2,4,2,1,0,17,18,10,14,10,14,13,11,6,6,5,8,2,4,2,0,0,16,12,12,8,14,10,8,4,8,6,4,10,0,2,0,0,0,12,9,8,10,4,12,9,7,5,5,5,5,1,2,0,0,0,11,7,3,7,2,10,8,4,4,3,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,19,23,12,18,12,16,13,12,6,6,5,8,2,4,2,1,0,18,18,10,15,10,14,13,11,6,6,5,8,2,4,2,0,0,18,12,12,8,14,10,8,5,8,6,4,10,0,2,0,0,0,12,10,8,10,4,12,10,7,5,5,5,5,1,2,0,0,0,12,7,3,7,2,10,8,4,4,3,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,19,24,12,18,12,16,13,12,6,6,6,8,2,4,2,1,0,18,18,10,16,10,14,13,11,6,6,5,8,2,4,2,0,0,18,13,12,8,14,10,8,6,8,6,4,10,0,2,0,0,0,12,10,8,10,4,12,10,7,5,5,5,6,1,2,0,0,0,12,8,3,7,2,10,8,4,4,3,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,19,24,12,18,12,16,13,12,6,6,6,8,2,4,2,1,0,18,18,10,16,10,14,13,11,6,6,5,8,2,4,2,0,0,18,14,12,8,14,10,8,6,8,6,4,10,0,2,0,0,0,13,11,8,10,4,12,10,7,5,5,5,6,1,2,0,0,0,13,8,3,7,2,10,8,4,4,3,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,20,24,12,18,12,17,13,12,6,6,6,8,2,4,2,1,0,18,19,10,16,10,16,13,11,6,6,5,8,2,4,2,0,0,18,14,12,8,14,10,8,6,8,6,4,10,0,2,0,0,0,13,12,8,10,4,12,10,7,5,5,5,6,1,2,0,0,0,13,9,3,7,2,10,8,4,4,4,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,20,24,12,18,12,17,13,12,6,6,6,8,2,4,2,1,0,18,19,10,16,10,17,13,11,6,6,5,8,2,4,2,0,0,18,15,12,8,14,10,8,6,8,6,4,10,0,2,0,0,0,13,13,8,10,4,12,10,7,5,6,5,6,1,2,0,0,0,13,10,3,8,3,10,8,4,4,4,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,20,24,12,18,13,17,13,12,6,6,7,8,2,4,2,1,0,19,20,10,17,10,17,13,12,6,6,5,8,2,4,2,0,0,18,16,12,8,14,10,9,6,8,6,4,10,0,2,0,0,0,13,13,8,11,5,12,10,7,5,6,5,6,1,2,0,0,0,13,10,3,8,3,10,8,4,4,4,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,20,24,12,18,13,17,13,13,6,6,7,8,2,4,2,1,0,19,20,10,17,10,17,13,12,6,6,5,8,2,4,2,0,0,18,16,12,8,14,10,10,6,8,6,4,10,0,2,0,0,0,13,13,8,12,5,12,10,7,5,6,5,6,1,2,0,0,0,13,10,3,8,3,10,8,4,4,4,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,20,24,12,18,13,17,14,13,6,6,7,8,2,4,2,1,0,19,20,11,17,11,17,13,12,6,6,5,8,2,4,2,0,0,18,16,12,8,14,10,10,6,8,6,4,10,0,2,0,0,0,13,13,9,12,5,12,10,7,5,6,5,6,1,2,0,0,0,13,10,4,8,3,10,8,4,4,4,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,20,24,13,18,13,18,15,13,6,6,7,8,2,5,2,1,0,19,20,11,17,11,17,13,12,6,6,6,8,2,4,2,0,0,18,16,12,8,14,10,10,6,8,6,4,10,0,2,0,0,0,13,13,9,12,5,12,10,7,5,6,5,6,1,2,0,0,0,13,10,4,8,3,12,8,4,4,4,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,20,24,14,18,13,18,16,13,6,6,7,8,2,5,2,1,0,19,20,11,17,11,17,13,12,6,6,7,8,2,4,2,0,0,18,16,12,8,14,10,10,6,8,6,4,10,0,2,0,0,0,13,13,9,12,5,14,10,7,5,6,5,6,1,2,0,0,0,13,10,4,9,3,13,8,4,4,4,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,20,24,14,18,13,18,16,13,6,6,7,8,2,5,2,1,0,19,20,11,17,11,17,13,12,6,6,7,8,2,4,2,1,0,18,16,12,8,14,10,10,6,8,6,4,10,0,2,0,0,0,13,13,9,12,5,15,10,7,5,6,5,6,1,2,0,0,0,13,11,4,9,3,13,8,5,4,4,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,24,14,18,13,18,16,14,6,6,7,8,2,5,2,1,0,19,20,11,17,12,17,13,12,6,6,7,8,2,4,2,1,0,18,16,12,8,14,10,10,6,8,6,4,10,0,2,0,0,0,13,14,9,12,5,15,10,8,5,6,5,6,1,2,0,0,0,13,11,4,9,3,13,8,5,4,4,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,20,24,14,18,13,18,16,14,6,6,7,8,2,5,2,1,0,19,22,11,17,12,17,13,13,6,6,7,8,2,4,2,1,0,18,16,12,8,14,10,10,6,8,6,4,10,0,2,0,0,0,13,15,9,12,5,15,10,9,5,6,5,6,1,2,0,0,0,13,11,4,9,3,13,8,5,4,4,2,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,20,24,14,19,13,18,16,14,7,6,7,8,2,5,2,1,0,19,23,11,17,12,17,13,13,6,6,7,8,2,4,2,1,0,18,16,12,8,14,10,10,6,8,6,4,10,0,2,0,0,0,13,15,9,12,5,15,10,9,5,6,5,6,1,2,0,0,0,13,12,4,9,3,13,8,6,4,4,3,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,20,24,14,19,13,19,16,14,7,6,7,8,2,5,2,1,0,19,24,12,17,12,17,13,13,6,6,7,8,2,4,2,1,0,18,16,12,9,14,10,10,6,8,6,4,10,0,2,0,0,0,13,15,10,12,5,15,10,9,5,6,6,6,1,2,0,0,0,13,12,5,9,3,13,8,6,4,4,4,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,22,24,14,19,13,19,16,15,7,6,7,8,2,5,2,1,0,19,24,12,17,12,17,13,13,6,6,7,8,2,4,2,1,0,19,16,12,10,14,10,10,7,8,6,4,10,0,2,0,0,0,13,15,10,12,5,15,10,9,5,6,7,6,1,2,0,0,0,13,12,5,9,4,13,8,6,4,4,4,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,23,24,14,19,13,19,16,15,7,6,7,8,2,5,2,1,0,19,24,12,17,12,17,13,13,6,6,7,8,2,4,2,1,0,20,16,12,10,14,10,10,8,8,6,4,10,0,2,0,0,0,13,15,10,12,5,15,10,9,5,6,7,6,1,2,0,0,0,13,12,5,9,4,13,8,6,4,4,4,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,23,25,14,19,13,19,16,15,7,6,7,8,2,5,2,1,0,19,24,12,17,12,17,13,13,6,6,7,8,2,4,2,1,0,20,16,12,10,14,11,10,8,8,6,4,10,0,2,0,0,0,13,15,10,12,6,15,10,9,5,6,7,6,1,2,0,0,0,13,12,5,9,4,13,8,6,4,4,4,2,1,1,0,0,0,0,2,3,3,2,1,2,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
